features,importance
ROADRUNNER,0.0
DMADEVICES_DEBUG,0.0
SND_EDMA_SOC,0.0
DMADEVICES_VDEBUG,0.0
NET_SB1000,0.0
DRM_DW_HDMI,0.0
ASYNC_TX_ENABLE_CHANNEL_SWITCH,0.0
MDIO_DEVICE,0.0
MDIO_BUS,0.0
DMA_VIRTUAL_CHANNELS,0.0
MDIO_BCM_IPROC,0.0
ROADRUNNER_LARGE_RINGS,0.0
CLKSRC_DBX500_PRCMU,0.0
MTD_TS5500,0.0
RT2400PCI,0.0
INPUT_ADXL34X_I2C,0.0
KEYBOARD_NEWTON,0.0
TI_EDMA,0.0
CLPS711X_TIMER,0.0
MTD_SBC_GXX,0.0
RT2500PCI,0.0
INPUT_ADXL34X_SPI,0.0
SND_DAVINCI_SOC_I2S,0.0
ATLAS7_TIMER,0.0
RT2X00_LIB_PCI,0.0
INPUT_IMS_PCU,0.0
SND_DAVINCI_SOC_MCASP,0.0
MXS_TIMER,0.0
MTD_SCx200_DOCFLASH,0.0
NET_VENDOR_INTEL,0.0
RT2X00_LIB_MMIO,0.0
VLSI_FIR,0.0
SENSORS_BH1770,0.0
SND_SOC_TEGRA_WM8753,0.0
HID_MULTITOUCH,0.0
INTEGRITY_AUDIT,0.0
CRYPTO_DEV_MEDIATEK,0.0
SENSORS_APDS990X,0.0
SND_SOC_TEGRA_WM8903,0.0
LIBERTAS_THINFIRM_DEBUG,0.0
IMA,0.0
CRYPTO_DEV_CHELSIO,0.0
CMDLINE_BOOL,0.0
HMC6352,0.0
SND_SOC_WM8903,0.0
HID_NTRIG,0.0
DMA_SA11X0,0.0
CRYPTO_DEV_VIRTIO,0.0
HID_NTI,0.0
APDS9802ALS,0.0
HID_MAGICMOUSE,0.0
INTEGRITY_SIGNATURE,0.0
COMPAT_VDSO,0.0
ISL29003,0.0
HID_MAYFLASH,0.0
CRYPTO_DEV_IMGTEC_HASH,0.0
SIGNATURE,0.0
INTEGRITY_TRUSTED_KEYRING,0.0
SMC_IRCC_FIR,0.0
ISL29020,0.0
HID_MICROSOFT,0.0
INTEGRITY_ASYMMETRIC_KEYS,0.0
LEGACY_VSYSCALL_EMULATE,0.0
ALI_FIR,0.0
SENSORS_TSL2550,0.0
SND_SOC_TEGRA_RT5640,0.0
HID_MONTEREY,0.0
COMPAT_32,0.0
VMWARE_BALLOON,0.0
SND_SOC_ALC5632,0.0
HID_PETALYNX,0.0
SUSPEND,0.0
PCH_PHUB,0.0
SND_SOC_TEGRA_MAX98090,0.0
HID_PICOLCD,0.0
CRYPTO_BLKCIPHER,0.0
VIA_FIR,0.0
INPUT_DA9055_ONKEY,0.0
KEYBOARD_LM8333,0.0
LIBERTAS_MESH,0.0
SND_SOC_TLV320AIC23_I2C,0.0
LIBERTAS_THINFIRM,0.0
MESON6_TIMER,0.0
PCI_ENDPOINT,0.0
MTD_PHYSMAP_OF_GEMINI,0.0
PCIE_DW_HOST,0.0
DS1682,0.0
HID_ORTEK,0.0
CMDLINE_OVERRIDE,0.0
HID_PANTHERLORD,0.0
IMA_LSM_RULES,0.0
LIVEPATCH,0.0
MCS_FIR,0.0
SND_SOC_TEGRA_TRIMSLICE,0.0
RFKILL,0.0
IMA_NG_TEMPLATE,0.0
CRYPTO_DEV_SAFEXCEL,0.0
USE_PERCPU_NUMA_NODE_ID,0.0
BT,0.0
TI_DAC7512,0.0
SND_SOC_TEGRA_ALC5632,0.0
HID_PENMOUNT,0.0
PKCS7_TEST_KEY,0.0
ARCH_HIBERNATION_HEADER,0.0
PANTHERLORD_FF,0.0
DEFAULT_SECURITY_TOMOYO,0.0
PM_GENERIC_DOMAINS_OF,0.0
ATM_ENI_DEBUG,0.0
IR_GPIO_CIR,0.0
ZX_TDM,0.0
GREYBUS_UART,0.0
DEFAULT_SECURITY_APPARMOR,0.0
ATM_ENI_TUNE_BURST,0.0
VIDEO_M52790,0.0
SND_SOC_ALL_CODECS,0.0
USB_GPIO_VBUS,0.0
GREYBUS_USB,0.0
DEFAULT_SECURITY_DAC,0.0
SPARSEMEM,0.0
BT_SELFTEST,0.0
RMI4_F03_SERIO,0.0
I2C_PIIX4,0.0
RC_ST,0.0
ATM_TCP,0.0
IR_IMG_RC5,0.0
SND_SOC_XTFPGA_I2S,0.0
AM335X_CONTROL_USB,0.0
GREYBUS_PWM,0.0
DEFAULT_SECURITY_SELINUX,0.0
WQ_POWER_EFFICIENT_DEFAULT,0.0
ATM_LANAI,0.0
GREYBUS_SPI,0.0
ZX_SPDIF,0.0
AM335X_PHY_USB,0.0
GREYBUS_SDIO,0.0
DEFAULT_SECURITY_SMACK,0.0
PM_GENERIC_DOMAINS_SLEEP,0.0
ATM_ENI,0.0
RC_LOOPBACK,0.0
ZX_I2S,0.0
IR_IMG_RC6,0.0
BT_DEBUGFS,0.0
RMI4_F12,0.0
SENSORS_W83627HF,0.0
HID_SMARTJOYPLUS,0.0
FANOTIFY,0.0
I2C_SIS630,0.0
BT_INTEL,0.0
MTD_PCI,0.0
SENSORS_W83795_FANCTRL,0.0
SMARTJOYPLUS_FF,0.0
QCOM_SPMI_IADC,0.0
FANOTIFY_ACCESS_PERMISSIONS,0.0
REGMAP,0.0
MTD_PCMCIA,0.0
RMI4_F34,0.0
I2C_SIS96X,0.0
GPIOLIB,0.0
RMI4_F30,0.0
HID_GREENASIA,0.0
NAU7802,0.0
CRYPTO_CTS,0.0
I2C_NFORCE2,0.0
ARCH_SUPPORTS_MEMORY_FAILURE,0.0
BT_SELFTEST_ECDH,0.0
RMI4_2D_SENSOR,0.0
SENSORS_W83L785TS,0.0
I2C_SIS5595,0.0
PALMAS_GPADC,0.0
DNOTIFY,0.0
BT_SELFTEST_SMP,0.0
RMI4_F11,0.0
I2C_NFORCE2_S4985,0.0
SENSORS_W83L786NG,0.0
HID_HYPERV_MOUSE,0.0
QCOM_VADC_COMMON,0.0
INOTIFY_USER,0.0
GREENASIA_FF,0.0
USB_SUPPORT,0.0
RTC_CLASS,0.0
GREYBUS_LIGHT,0.0
SECONDARY_TRUSTED_KEYRING,0.0
PM_SLEEP_DEBUG,0.0
ARCNET_CAP,0.0
DRM_AST,0.0
SND_SOC_TEGRA_SGTL5000,0.0
PM_GENERIC_DOMAINS,0.0
GREYBUS_LOG,0.0
IMA_BLACKLIST_KEYRING,0.0
DPM_WATCHDOG,0.0
DRM_MGAG200,0.0
USB_SPEEDTOUCH,0.0
IMA_LOAD_X509,0.0
ARCNET_COM90xx,0.0
DRM_CIRRUS_QEMU,0.0
USB_ATM,0.0
MEDIA_TUNER_M88RS6000T,0.0
DP83848_PHY,0.0
KEYBOARD_TWL4030,0.0
HTC_PASIC3,0.0
MEDIA_ALTERA_CI,0.0
DP83867_PHY,0.0
HTC_I2CPLD,0.0
TWL4030_CORE,0.0
SND_SOC_TEGRA_RT5677,0.0
ICPLUS_PHY,0.0
KEYBOARD_XTKBD,0.0
MFD_INTEL_QUARK_I2C_GPIO,0.0
VIDEO_CX25821_ALSA,0.0
INTEL_XWAY_PHY,0.0
VIDEO_CX88,0.0
INTEL_PMC_IPC,0.0
ARCNET_RAW,0.0
IR_RX51,0.0
VIDEO_CX25821,0.0
IR_IMG_JVC,0.0
GREYBUS_VIBRATOR,0.0
EVM_EXTRA_SMACK_XATTRS,0.0
ARCNET_COM20020_CS,0.0
IR_IMG_SONY,0.0
GREYBUS_BRIDGED_PHY,0.0
EVM_LOAD_X509,0.0
PM_OPP,0.0
USB_CXACRU,0.0
IR_IMG_SHARP,0.0
KEYSTONE_USB_PHY,0.0
GREYBUS_GPIO,0.0
PM_CLK,0.0
ATM_DUMMY,0.0
IR_IMG_SANYO,0.0
SND_SOC_AB8500_CODEC,0.0
GREYBUS_I2C,0.0
ATM_DRIVERS,0.0
GREYBUS_LOOPBACK,0.0
PSTORE,0.0
ARCNET_COM90xxIO,0.0
IR_IMG,0.0
USB_UEAGLEATM,0.0
ARCNET_RIM_I,0.0
IR_IMG_HW,0.0
USB_XUSBATM,0.0
ARCNET_COM20020_PCI,0.0
PM_TRACE,0.0
ARCNET_COM20020,0.0
IR_IMG_RAW,0.0
EVM,0.0
PM_TRACE_RTC,0.0
IR_IMG_NEC,0.0
DRM_RCAR_DW_HDMI,0.0
GREYBUS_RAW,0.0
EVM_ATTR_FSUUID,0.0
GREYBUS_POWER,0.0
LEDS_TLC591XX,0.0
GPIO_AMD8111,0.0
SND_SOC_IMX_PCM_DMA,0.0
LEDS_MAX77693,0.0
GPIO_BT8XX,0.0
SENSORS_VIA686A,0.0
SND_IMX_SOC,0.0
LEDS_MAX8997,0.0
SENSORS_W83627EHF,0.0
VIDEO_BT848,0.0
SND_SOC_FSL_SSI,0.0
LEDS_LM355x,0.0
GPIO_INTEL_MID,0.0
LEDS_OT200,0.0
GPIO_MERRIFIELD,0.0
SENSORS_VT8231,0.0
LEDS_MENF21BMC,0.0
SENSORS_VT1211,0.0
OVERLAY_FS_INDEX,0.0
GPIO_WHISKEY_COVE,0.0
SENSORS_TMP103,0.0
GPIO_WM831X,0.0
SENSORS_TMP108,0.0
SND_DESIGNWARE_I2S,0.0
GPIO_WM8350,0.0
SENSORS_TMP401,0.0
SND_SOC_FSL_SAI,0.0
SENSORS_TMP421,0.0
MFD_WM8350,0.0
SND_DESIGNWARE_PCM,0.0
GPIO_WM8994,0.0
SND_SOC_FSL_ASRC,0.0
LEDS_TCA6507,0.0
SENSORS_VIA_CPUTEMP,0.0
MFD_WM8994,0.0
CLKDEV_LOOKUP,0.0
LEDS_SYSCON,0.0
RT2800USB_RT53XX,0.0
DEBUG_VIRTUAL,0.0
RT2800USB_RT55XX,0.0
RT2800USB_UNKNOWN,0.0
SPI_GPIO,0.0
DEBUG_MEMORY_INIT,0.0
EEPROM_IDT_89HPESX,0.0
GPIO_ML_IOH,0.0
CB710_CORE,0.0
NOTIFIER_ERROR_INJECTION,0.0
CB710_DEBUG,0.0
DEBUG_PER_CPU_MAPS,0.0
CACHEFILES_DEBUG,0.0
CB710_DEBUG_ASSUMPTIONS,0.0
DEBUG_HIGHMEM,0.0
SENSORS_LIS3_SPI,0.0
MEMORY_NOTIFIER_ERROR_INJECT,0.0
SENSORS_W83781D,0.0
LEDS_KTD2692,0.0
GPIO_PCH,0.0
SND_SOC_FSL_SPDIF,0.0
LEDS_IS31FL319X,0.0
GPIO_PCI_IDIO_16,0.0
SENSORS_W83791D,0.0
SND_SOC_FSL_ESAI,0.0
SENSORS_W83795,0.0
FSCACHE_OBJECT_LIST,0.0
GPIO_RDC321X,0.0
SENSORS_W83792D,0.0
JOYSTICK_ANALOG,0.0
SENSORS_W83793,0.0
BCMA,0.0
MFD_RDC321X,0.0
SND_SOC_IMX_AUDMUX,0.0
GPIO_SODAVILLE,0.0
LEDS_IS31FL32XX,0.0
RMI4_F55,0.0
HID_THRUSTMASTER,0.0
SPEAR_ADC,0.0
QFMT_V1,0.0
I2C_SCMI,0.0
PARAVIRT_SPINLOCKS,0.0
BT_HCIBTUSB,0.0
SERIO_SERPORT,0.0
TI_ADC0832,0.0
STM32_ADC_CORE,0.0
QFMT_V2,0.0
QUEUED_LOCK_STAT,0.0
BT_HCIBTUSB_BCM,0.0
MTD_GPIO_ADDR,0.0
SERIO_CT82C710,0.0
THRUSTMASTER_FF,0.0
IIO_STM32_TIMER_TRIGGER,0.0
SENSORS_XGENE,0.0
HID_TIVO,0.0
QCOM_SPMI_VADC,0.0
QUOTA_NETLINK_INTERFACE,0.0
I2C_VIA,0.0
X86_32_IRIS,0.0
BT_BCM,0.0
MTD_PCMCIA_ANONYMOUS,0.0
SENSORS_WM831X,0.0
BT_QCA,0.0
PRINT_QUOTA_WARNING,0.0
I2C_VIAPRO,0.0
SCHED_OMIT_FRAME_POINTER,0.0
BT_RTL,0.0
RMI4_F54,0.0
SENSORS_WM8350,0.0
HID_THINGM,0.0
QUOTA_DEBUG,0.0
PARAVIRT_DEBUG,0.0
HID_TOPSEED,0.0
BT_HCIUART,0.0
THERMAL_HWMON,0.0
XEN_HAVE_PVMMU,0.0
SUN4I_GPADC,0.0
OVERLAY_FS,0.0
I2C_AXXIA,0.0
BT_HCIUART_SERDEV,0.0
THERMAL_WRITABLE_TRIPS,0.0
QUOTACTL_COMPAT,0.0
XEN_HAVE_VPMU,0.0
TI_ADC081C,0.0
OVERLAY_FS_REDIRECT_DIR,0.0
XEN_PV_SMP,0.0
MTD_PLATRAM,0.0
SERIAL_DEV_BUS,0.0
THERMAL_DEFAULT_GOV_STEP_WISE,0.0
HID_ZEROPLUS,0.0
HID_XINMO,0.0
I2C_ASPEED,0.0
XEN,0.0
BT_HCIBTUSB_RTL,0.0
SENSORS_ACPI_POWER,0.0
HID_UDRAW_PS3,0.0
STM32_ADC,0.0
AUTOFS4_FS,0.0
PARAVIRT_CLOCK,0.0
CUSE,0.0
SERIO_PARKBD,0.0
SENSORS_ATK0110,0.0
HID_WACOM,0.0
STX104,0.0
FUSE_FS,0.0
XEN_PV,0.0
MTD_INTEL_VR_NOR,0.0
HID_WIIMOTE,0.0
MMC,0.0
BT_HCIBTSDIO,0.0
LEDS_DA9052,0.0
KEYBOARD_GOLDFISH_EVENTS,0.0
RT2800PCI_RT3290,0.0
LEDS_DAC124S085,0.0
RT2500USB,0.0
KEYBOARD_STOWAWAY,0.0
LEDS_PWM,0.0
IMA_WRITE_POLICY,0.0
MFD_HI655X_PMIC,0.0
LEDS_REGULATOR,0.0
IMA_READ_POLICY,0.0
RT73USB,0.0
KEYBOARD_ST_KEYSCAN,0.0
LEDS_BD2802,0.0
IMA_APPRAISE,0.0
RT2800USB,0.0
KEYBOARD_SUNKBD,0.0
RT2X00_LIB_USB,0.0
SCSI_AM53C974,0.0
RT2800PCI,0.0
LEDS_PCA955X,0.0
IMA_DEFAULT_HASH_SHA1,0.0
SCSI_NSP32,0.0
RT2800_LIB,0.0
LEDS_PCA963X,0.0
SCSI_WD719X,0.0
KEYBOARD_SAMSUNG,0.0
LEDS_WM831X_STATUS,0.0
SCSI_DEBUG,0.0
RT2800PCI_RT33XX,0.0
LEDS_WM8350,0.0
RT2800PCI_RT35XX,0.0
LEDS_DA903X,0.0
CRYPTO_WP512,0.0
RT2800PCI_RT53XX,0.0
RT2800_LIB_MMIO,0.0
NF_CONNTRACK_SNMP,0.0
NF_CONNTRACK_PPTP,0.0
DMA_JZ4740,0.0
NF_CONNTRACK_SANE,0.0
DMA_JZ4780,0.0
NF_CONNTRACK_SIP,0.0
TI_DMA_CROSSBAR,0.0
NF_CONNTRACK_TFTP,0.0
LEDS_INTEL_SS4200,0.0
DMA_SUN6I,0.0
NF_CT_NETLINK_TIMEOUT,0.0
EP93XX_DMA,0.0
NF_CT_NETLINK_HELPER,0.0
NETFILTER_NETLINK_GLUE_CT,0.0
FSL_EDMA,0.0
NF_NAT,0.0
NF_NAT_NEEDED,0.0
NF_CT_NETLINK,0.0
IMA_APPRAISE_BOOTPARAM,0.0
RT2800USB_RT33XX,0.0
KEYBOARD_SH_KEYSC,0.0
LEDS_LT3593,0.0
IMA_TRUSTED_KEYRING,0.0
RT2800USB_RT35XX,0.0
LEDS_ADP5520,0.0
RT2800USB_RT3573,0.0
IRQCHIP,0.0
LEDS_MC13783,0.0
IMA_KEYRINGS_PERMIT_SIGNED_BY_BUILTIN_OR_SECONDARY,0.0
NF_CONNTRACK_IRC,0.0
PWM_TWL_LED,0.0
ASYNC_TX_DISABLE_XOR_VAL_DMA,0.0
NF_CONNTRACK_BROADCAST,0.0
ASYNC_TX_DISABLE_PQ_VAL_DMA,0.0
NF_CONNTRACK_NETBIOS_NS,0.0
COH901318,0.0
KEYBOARD_STMPE,0.0
HID_PRIMAX,0.0
DEBUG_KMEMLEAK,0.0
INPUT_DRV260X_HAPTICS,0.0
VIDEO_IVTV_ALSA,0.0
HID_RETRODE,0.0
INPUT_DRV2665_HAPTICS,0.0
PINCTRL_ASPEED_G5,0.0
VIDEO_FB_IVTV,0.0
LEDS_CLEVO_MAIL,0.0
INPUT_DRV2667_HAPTICS,0.0
FB_CFB_FILLRECT,0.0
HID_SAITEK,0.0
INPUT_HISI_POWERKEY,0.0
PINCTRL_BCM281XX,0.0
FB_CFB_COPYAREA,0.0
HID_SAMSUNG,0.0
RMI4_CORE,0.0
HID_ROCCAT,0.0
HID_PICOLCD_BACKLIGHT,0.0
BOOT_PRINTK_DELAY,0.0
VIDEO_WM8739,0.0
HID_PICOLCD_LCD,0.0
CPU_HOTPLUG_STATE_CONTROL,0.0
PINCTRL_INGENIC,0.0
VIDEO_VP27SMPX,0.0
HID_PICOLCD_LEDS,0.0
VIDEO_IVTV_DEPRECATED_IOCTLS,0.0
HID_PICOLCD_CIR,0.0
SLUB_DEBUG_ON,0.0
INPUT_IDEAPAD_SLIDEBAR,0.0
PINCTRL_ASPEED,0.0
VIDEO_UPD64083,0.0
HID_PLANTRONICS,0.0
SLUB_STATS,0.0
INPUT_SOC_BUTTON_ARRAY,0.0
PINCTRL_ASPEED_G4,0.0
VIDEO_UPD64031A,0.0
VIDEO_MXB,0.0
HID_SUNPLUS,0.0
DEBUG_VM_RB,0.0
PINCTRL_NSP_MUX,0.0
VIDEO_TDA9840,0.0
HID_RMI,0.0
DEBUG_VM_PGFLAGS,0.0
NETDEV_NOTIFIER_ERROR_INJECT,0.0
FB_CFB_IMAGEBLIT,0.0
LEDS_LP8788,0.0
SCSI_SYM53C416,0.0
KEYBOARD_OPENCORES,0.0
RT2X00_LIB_FIRMWARE,0.0
MFD_SYSCON,0.0
LEDS_LP8860,0.0
SCSI_DC395x,0.0
RT2X00_LIB_CRYPTO,0.0
RT61PCI,0.0
HID_SONY,0.0
DEBUG_KMEMLEAK_DEFAULT_OFF,0.0
RMI4_I2C,0.0
PINCTRL_IPROC_GPIO,0.0
VIDEO_HEXIUM_GEMINI,0.0
SONY_FF,0.0
DEBUG_STACK_USAGE,0.0
RMI4_SPI,0.0
PINCTRL_NS2_MUX,0.0
VIDEO_SAA7146_VV,0.0
HID_SPEEDLINK,0.0
DEBUG_VM,0.0
RMI4_SMB,0.0
PINCTRL_NSP_GPIO,0.0
VIDEO_HEXIUM_ORION,0.0
HID_STEELSERIES,0.0
DEBUG_VM_VMACACHE,0.0
RMI4_F03,0.0
PINCTRL_CYGNUS_MUX,0.0
GPIO_TWL6040,0.0
VIDEO_SMIAPP_PLL,0.0
SND_OPTI92X_CS4231,0.0
LTPC,0.0
EEPROM_93XX46,0.0
GPIO_UCB1400,0.0
VIDEO_OV2659,0.0
LED_TRIGGER_PHY,0.0
IMG_MDC_DMA,0.0
VIDEO_TEA6415C,0.0
AMD_PHY,0.0
SERIAL_IMX,0.0
VIDEO_TEA6420,0.0
CHROME_PLATFORMS,0.0
AQUANTIA_PHY,0.0
SERIAL_IMX_CONSOLE,0.0
CROS_EC_PROTO,0.0
MFD_STMPE,0.0
VIDEO_AK881X,0.0
FB_CARMINE,0.0
SND_JAZZ16,0.0
ARC_TIMERS,0.0
IPX_INTERN,0.0
EEPROM_LEGACY,0.0
MFD_TPS65912,0.0
VIDEO_THS8200,0.0
EEPROM_93CX6,0.0
SND_OPL3SA2,0.0
ARC_TIMERS_64BIT,0.0
ATALK,0.0
EEPROM_MAX6875,0.0
GPIO_TWL4030,0.0
VIDEO_APTINA_PLL,0.0
SND_OPTI92X_AD1848,0.0
DEV_APPLETALK,0.0
FB_CARMINE_DRAM_EVAL,0.0
VIDEO_CS3308,0.0
BROADCOM_PHY,0.0
MFD_MC13XXX_SPI,0.0
DVB_CX24117,0.0
BPF,0.0
CICADA_PHY,0.0
KEYBOARD_TC3589X,0.0
MFD_MC13XXX_I2C,0.0
AT803X_PHY,0.0
UID16,0.0
CORTINA_PHY,0.0
MFD_HI6421_PMIC,0.0
MFD_TC3589X,0.0
MEDIA_TUNER_MT2131,0.0
SGETMASK_SYSCALL,0.0
DAVICOM_PHY,0.0
KEYBOARD_TM2_TOUCHKEY,0.0
DVB_STV0367,0.0
SERIAL_UARTLITE,0.0
MFD_CROS_EC_I2C,0.0
VIDEO_DT3155,0.0
SERIAL_UARTLITE_CONSOLE,0.0
MFD_CROS_EC_SPI,0.0
VIDEO_CX18,0.0
CC_OPTIMIZE_FOR_PERFORMANCE,0.0
BCM_NET_PHYLIB,0.0
MFD_EXYNOS_LPASS,0.0
CC_OPTIMIZE_FOR_SIZE,0.0
BCM87XX_PHY,0.0
MFD_DA9052_SPI,0.0
VIDEO_CX18_ALSA,0.0
HAVE_UID16,0.0
BCM_CYGNUS_PHY,0.0
MFD_DA9052_I2C,0.0
VIDEO_CX23885,0.0
KEYBOARD_OMAP4,0.0
VIDEO_CS5345,0.0
SND_CS4236,0.0
NET_DSA_TAG_KSZ,0.0
GPIO_TIMBERDALE,0.0
VIDEO_AD5820,0.0
INTEGRATOR_AP_TIMER,0.0
NET_DSA_TAG_LAN9303,0.0
MFD_TIMBERDALE,0.0
VIDEO_DW9714,0.0
GPIO_TPS65912,0.0
CLKSRC_DBX500_PRCMU_SCHED_CLOCK,0.0
STRIP_ASM_SYMS,0.0
NET_DSA_TAG_MTK,0.0
ASPEED_LPC_CTRL,0.0
GPIO_TPS65086,0.0
VIDEO_TC358743,0.0
FB_3DFX_ACCEL,0.0
SND_ES18XX,0.0
FB_3DFX,0.0
NF_NAT_PROTO_DCCP,0.0
NF_NAT_PROTO_UDPLITE,0.0
NF_NAT_PROTO_SCTP,0.0
NET_DSA_TAG_BRCM,0.0
USB_SWITCH_FSA9480,0.0
MFD_RC5T583,0.0
VIDEO_ADV7604_CEC,0.0
FB_VIA_X_COMPATIBILITY,0.0
FB_KYRO,0.0
LATTICE_ECP3_CONFIG,0.0
GPIO_STMPE,0.0
VIDEO_ADV7842_CEC,0.0
FB_NEOMAGIC,0.0
NSPIRE_TIMER,0.0
NET_DSA_TAG_EDSA,0.0
SRAM,0.0
GPIO_TC3589X,0.0
VIDEO_ML86V7667,0.0
NET_DSA_TAG_DSA,0.0
MFD_TPS6586X,0.0
FB_TRIDENT,0.0
CLKSRC_NPS,0.0
READABLE_ASM,0.0
DECNET_ROUTER,0.0
EEPROM_AT24,0.0
GPIO_TPS65910,0.0
VIDEO_ADV7511_CEC,0.0
NET_DSA_TAG_TRAILER,0.0
SND_INTERWAVE,0.0
LLC2,0.0
MFD_TPS65910,0.0
VIDEO_AD9389B,0.0
FB_PM3,0.0
NVMEM,0.0
IPX,0.0
EEPROM_AT25,0.0
FB_ARK,0.0
ASPEED_LPC_SNOOP,0.0
MFD_TPS65086,0.0
VIDEO_TVP514X,0.0
FB_3DFX_I2C,0.0
NET_DSA_TAG_QCA,0.0
PCI_ENDPOINT_TEST,0.0
GPIO_TPS65218,0.0
VIDEO_TVP7002,0.0
C2PORT_DURAMAR_2150,0.0
SND_GUSCLASSIC,0.0
CLKSRC_PISTACHIO,0.0
VLAN_8021Q_GVRP,0.0
C2PORT,0.0
GPIO_TPS6586X,0.0
VIDEO_ADV7393,0.0
FB_VT8623,0.0
SND_GUSEXTREME,0.0
VLAN_8021Q_MVRP,0.0
FB_VOODOO1,0.0
NET_IFE,0.0
TOUCHSCREEN_ATMEL_MXT,0.0
MFD_DLN2,0.0
VIDEO_UDA1342,0.0
I2C_PARPORT,0.0
GENERIC_CLOCKEVENTS_BROADCAST,0.0
NET_ACT_TUNNEL_KEY,0.0
NET_9P,0.0
STAGING,0.0
ATH5K_PCI,0.0
VIDEO_GO7007_USB,0.0
PATA_CS5530,0.0
CHARGER_DA9150,0.0
COMEDI_QUATECH_DAQP_CS,0.0
FAILSLAB,0.0
MFD_DA9150,0.0
COMEDI_USB_DRIVERS,0.0
TOUCHSCREEN_ATMEL_MXT_T37,0.0
NET_ACT_CONNMARK,0.0
RFKILL_LEDS,0.0
ATH_REG_DYNAMIC_USER_CERT_TESTING,0.0
TOUCHSCREEN_AD7879_I2C,0.0
VIDEO_TW9903,0.0
USB_CONFIGFS_F_TCM,0.0
GCC_PLUGIN_RANDSTRUCT_PERFORMANCE,0.0
NET_ACT_SKBMOD,0.0
RFKILL_GPIO,0.0
TOUCHSCREEN_AD7879_SPI,0.0
I2C_DIOLAN_U2C,0.0
VIDEO_TW9906,0.0
I2C_DLN2,0.0
NET_ACT_IFE,0.0
RFKILL_INPUT,0.0
TOUCHSCREEN_AR1021_I2C,0.0
VIDEO_OV7640,0.0
ATH5K,0.0
COMEDI_USBDUXSIGMA,0.0
FAULT_INJECTION_STACKTRACE_FILTER,0.0
PATA_HPT366,0.0
WD80x3,0.0
AXP20X_POWER,0.0
COMEDI_VMK80XX,0.0
LATENCYTOP,0.0
PATA_HPT37X,0.0
FAIL_PAGE_ALLOC,0.0
COMEDI_8255_SA,0.0
NOP_TRACER,0.0
PATA_HPT3X2N,0.0
COMEDI_NI_LABPC_ISADMA,0.0
EXTCON_AXP288,0.0
PATA_HPT3X3,0.0
AXP288_FUEL_GAUGE,0.0
FB_OLPC_DCON,0.0
AXP288_CHARGER,0.0
PATA_CS5536,0.0
NE2K_PCI,0.0
DA9150_GPADC,0.0
FAIL_MAKE_REQUEST,0.0
PATA_CYPRESS,0.0
BATTERY_DA9150,0.0
COMEDI_DT9812,0.0
FAIL_IO_TIMEOUT,0.0
FAIL_FUTEX,0.0
CHARGER_AXP20X,0.0
COMEDI_NI_USB6501,0.0
FAIL_MMC_REQUEST,0.0
PCMCIA_PCNET,0.0
COMEDI_USBDUX,0.0
AXP20X_ADC,0.0
FAULT_INJECTION_DEBUG_FS,0.0
BATTERY_AXP20X,0.0
COMEDI_USBDUXFAST,0.0
PATA_EFAR,0.0
FB_AUO_K1900,0.0
USB_CONFIGFS_F_FS,0.0
I2C_XILINX,0.0
GCC_PLUGINS,0.0
NET_ACT_NAT,0.0
ADM8211,0.0
INPUT_TOUCHSCREEN,0.0
VIDEO_USBVISION,0.0
MODVERSIONS,0.0
USB_CONFIGFS_F_UAC1,0.0
GCC_PLUGIN_CYC_COMPLEXITY,0.0
NET_ACT_PEDIT,0.0
ATH_COMMON,0.0
TOUCHSCREEN_PROPERTIES,0.0
VIDEO_STK1160_COMMON,0.0
USB_CONFIGFS_F_UAC1_LEGACY,0.0
GCC_PLUGIN_SANCOV,0.0
FB_AUO_K1901,0.0
NET_ACT_SAMPLE,0.0
MAC80211_MESH_CSA_DEBUG,0.0
USB_NET_CH9200,0.0
TABLET_USB_KBTAB,0.0
MEDIA_TUNER_TDA8290,0.0
USB_CONFIGFS_MASS_STORAGE,0.0
SECCOMP_FILTER,0.0
PSAMPLE,0.0
VIDEO_HDPVR,0.0
TABLET_USB_PEGASUS,0.0
VIDEO_PVRUSB2_DEBUGIFC,0.0
USB_CONFIGFS_F_LB_SS,0.0
I2C_THUNDERX,0.0
SECCOMP,0.0
NET_ACT_IPT,0.0
MAC80211_MESH_PS_DEBUG,0.0
TABLET_SERIAL_WACOM4,0.0
WLAN_VENDOR_ADMTEK,0.0
WIRELESS_WDS,0.0
FB_HYPERV,0.0
USB_CONFIGFS_F_HID,0.0
GCC_PLUGIN_STRUCTLEAK_VERBOSE,0.0
NET_ACT_VLAN,0.0
WIMAX,0.0
TOUCHSCREEN_AD7877,0.0
VIDEO_SONY_BTF_MPX,0.0
FB_SIMPLE,0.0
ARCH_WANTS_THP_SWAP,0.0
EVENT_TRACING,0.0
GCC_PLUGIN_RANDSTRUCT,0.0
NET_ACT_BPF,0.0
ATH_REG_DYNAMIC_USER_REG_HINTS,0.0
TOUCHSCREEN_AD7879,0.0
VIDEO_TW2804,0.0
USB_CONFIGFS_F_PRINTER,0.0
I2C_RCAR,0.0
USB_CONFIGFS_F_UVC,0.0
NET_ACT_SIMP,0.0
MAC80211_TDLS_DEBUG,0.0
WLAN_VENDOR_ATH,0.0
TOUCHSCREEN_88PM860X,0.0
