feature,importance
SND_OPL4_LIB,0.0
PWM_HIBVT,5.238439205996979e-07
SECURITY_TOMOYO,1.1227218602941857e-06
KEYBOARD_GPIO_POLLED,2.657682206289001e-06
HIBERNATION,2.461954624013194e-06
GPIO_104_DIO_48E,1.0233414581661332e-05
SND_OPL3_LIB_SEQ,1.9163616742076113e-07
PWM_IMG,1.2161098463508303e-07
KEYBOARD_TCA6416,1.268847766191303e-05
DONGLE,4.244835073602319e-06
GPIO_104_IDIO_16,8.540818625222114e-06
SND_OPL4_LIB_SEQ,0.0
KEYBOARD_TCA8418,3.061632265384387e-06
ESI_DONGLE,9.306037659108232e-08
GPIO_104_IDI_48,5.647169808915285e-06
SND_VX_LIB,2.3415102475241808e-06
KEYBOARD_MATRIX,2.6552441359149477e-05
RANDOMIZE_BASE,0.07818121302320659
ACTISYS_DONGLE,3.24341245218907e-06
GPIO_F7188X,2.38030761783554e-05
SND_AC97_CODEC,2.431538217204251e-06
SECURITY_TOMOYO_OMIT_USERSPACE_LOADER,1.211845295789018e-05
X86_NEED_RELOCS,0.06559530677406117
TEKRAM_DONGLE,7.312615126039744e-07
GPIO_GPIO_MM,5.012605581887174e-06
SND_DRIVERS,5.243079173007796e-06
PWM_LP3943,2.646273639884881e-06
TOIM3232_DONGLE,1.2801969834401043e-07
GPIO_IT87,3.868993448116548e-06
SND_PCSP,2.744728917895292e-06
LITELINK_DONGLE,1.1896989402692055e-06
GPIO_SCH,1.4307552153193813e-05
SND_DUMMY,4.698767606537079e-06
MA600_DONGLE,2.694261287237298e-06
GPIO_SCH311X,7.181609040021094e-06
SND_ALOOP,2.9778760168431765e-06
PWM_LPSS,2.5054942338264015e-06
GIRBIL_DONGLE,8.286099721354547e-07
GPIO_TS5500,6.514176760177011e-07
SND_VIRMIDI,9.224652628010466e-06
PWM_LPSS_PCI,9.04937121484022e-06
SECURITY_APPARMOR,6.087576214662787e-06
MCP2120_DONGLE,2.1904830420715115e-07
GPIO_WS16C48,3.732371536634581e-06
SND_MTPAV,1.2188964865111603e-06
PWM_LPSS_PLATFORM,4.063344424697784e-06
RANDOMIZE_MEMORY,0.0004237801360873074
OLD_BELKIN_DONGLE,2.084336078739774e-06
GPIO_ADP5588,3.983745435612694e-05
SND_MTS64,5.979964391976515e-07
SECURITY_APPARMOR_HASH,2.634506077247933e-06
ACT200L_DONGLE,8.898494068705792e-08
GPIO_ADP5588_IRQ,6.013819997662763e-06
SND_SERIAL_U16550,6.611089964979359e-07
PWM_MTK_DISP,4.51378462564221e-07
SECURITY_APPARMOR_HASH_DEFAULT,8.002296634932598e-08
KINGSUN_DONGLE,1.1058846198827624e-05
GPIO_ADNP,7.577295590184946e-06
SND_MPU401,1.1735678330775003e-06
PWM_MEDIATEK,6.074686594921862e-07
SECURITY_APPARMOR_DEBUG,5.699237009631452e-07
KSDAZZLE_DONGLE,5.232515284290584e-06
GPIO_MAX7300,4.5380518634716375e-06
SND_PORTMAN2X4,1.109949776333692e-06
SECURITY_APPARMOR_DEBUG_ASSERTS,6.848746663850004e-07
KS959_DONGLE,1.0283511672786556e-06
KEYBOARD_LM8323,4.63151323105403e-06
GPIO_MAX732X,5.5637514756306925e-06
PWM_PCA9685,1.7185685602026097e-06
SECURITY_APPARMOR_DEBUG_MESSAGES,7.784631998320828e-08
NETWORK_SECMARK,1.0185658868583778e-05
MTD_CFI_STAA,7.725628714213977e-06
HIX5HD2_GMAC,1.9740914459188744e-08
PCMCIA_HERMES,1.561675230378012e-05
SND_SOC_SIRF_AUDIO_PORT,1.1171501317005692e-07
USB_SERIAL_MOS7715_PARPORT,1.6773553098774599e-06
CLK_UNIPHIER,4.571773352226389e-07
XFS_WARN,2.5143033577225672e-05
NET_PTP_CLASSIFY,3.9245107233613924e-05
MTD_RAM,2.861056322738268e-06
HISI_FEMAC,9.152942089658527e-09
PCMCIA_SPECTRUM,5.864360573141283e-05
SND_SOC_SIRF_USP,7.979723612272069e-08
USB_SERIAL_MOS7840,2.6169525552130297e-06
HWSPINLOCK,3.873488017123297e-06
XFS_DEBUG,0.0026828732479129065
NETWORK_PHY_TIMESTAMPING,2.0294178624418617e-05
MTD_ROM,5.1174667682528184e-06
ORINOCO_USB,8.880995518372355e-08
USB_SERIAL_MXUPORT,5.564171874138577e-07
RESET_CONTROLLER,4.317881750290117e-06
XFS_ASSERT_FATAL,7.477137513134314e-06
NETFILTER_DEBUG,6.119397183489278e-06
MTD_ABSENT,1.429384367751358e-05
HIP04_ETH,1.1337642642962632e-08
P54_COMMON,7.279410681243929e-07
USB_SERIAL_NAVMAN,7.232683929137087e-07
GFS2_FS,1.8582839814685177e-05
NETFILTER_ADVANCED,1.961237475941675e-05
MARVELL_PHY,2.75313601230231e-06
P54_USB,9.619165101486516e-06
USB_SERIAL_PL2303,1.5452161598299676e-07
GFS2_FS_LOCKING_DLM,4.101731334148114e-06
BRIDGE_NETFILTER,8.2505092115378e-08
HNS_MDIO,2.9722017513182166e-08
P54_PCI,4.820350992757075e-07
SND_SOC_STI,1.3605791087234418e-07
USB_SERIAL_OTI6858,7.937420778692288e-07
OCFS2_FS,5.565368238743644e-05
BRIDGE,1.053295641892291e-05
HNS,2.138472068983588e-08
P54_SPI,2.0399549379631966e-09
SND_SOC_STM32_SAI,9.681999997192023e-08
USB_SERIAL_QCAUX,3.834552425387182e-06
QUOTA,1.9564374785832107e-05
NETFILTER_INGRESS,3.3106588527044398e-06
MTD_PHYSMAP,2.9574866324546507e-06
HNS_DSAF,2.001766192090048e-08
P54_SPI_DEFAULT_EEPROM,2.9309003785923103e-05
SND_SOC_STM32_I2S,2.0274212996589194e-07
USB_SERIAL_QUALCOMM,2.173286765005415e-06
TIMER_OF,2.18422226493656e-06
QUOTA_TREE,2.1307916934517604e-05
NETFILTER_NETLINK,1.3104929448470323e-06
MTD_LPDDR,7.798060324712428e-06
HNS_ENET,9.685496822857125e-08
P54_LEDS,7.914463738121413e-08
SND_SOC_STM32_SPDIFRX,1.855291034296646e-07
USB_SERIAL_SPCP8X5,5.181429785803705e-06
TIMER_PROBE,2.2522055589156497e-06
OCFS2_FS_O2CB,1.5526064425578e-05
NETFILTER_NETLINK_ACCT,1.0567171921806748e-06
MTD_PHYSMAP_COMPAT,6.6100777663225904e-06
NET_VENDOR_HP,4.471533563358854e-06
PRISM54,6.14070805806903e-07
SND_SUN4I_CODEC,1.713234173347598e-07
USB_SERIAL_SAFE,1.1933875944064052e-05
OCFS2_FS_USERSPACE_CLUSTER,9.58213975834771e-06
NETFILTER_NETLINK_QUEUE,3.8778890562359567e-07
HP100,8.548063159028826e-07
WLAN_VENDOR_MARVELL,1.9556229046399296e-05
SND_SUN8I_CODEC,3.3120058452709914e-08
USB_SERIAL_SAFE_PADDED,9.088303200475416e-06
OCFS2_FS_STATS,1.671259378497994e-05
NETFILTER_NETLINK_LOG,2.3410520287944415e-06
LIBERTAS,2.2070550489629465e-07
SND_SUN8I_CODEC_ANALOG,8.615324889365289e-08
USB_SERIAL_SIERRAWIRELESS,3.514678123463888e-07
BCM2835_TIMER,5.891131207762935e-07
OCFS2_DEBUG_MASKLOG,2.1240286991308363e-05
NF_CONNTRACK,3.0412245240037606e-07
LIBERTAS_USB,1.9396504929651306e-08
USB_SERIAL_SYMBOL,1.5148561507015837e-06
BCM_KONA_TIMER,7.136918304335395e-07
OCFS2_DEBUG_FS,7.47491964667464e-05
NF_LOG_COMMON,9.243660797631893e-06
LIBERTAS_CS,9.653776813804443e-10
SND_SUN4I_I2S,1.0557923486657164e-07
DIGICOLOR_TIMER,8.610244659064233e-07
BTRFS_FS,4.648322183086195e-05
NF_LOG_NETDEV,8.498587386223622e-07
LIBERTAS_SDIO,3.0091034183798275e-07
SND_SUN4I_SPDIF,2.0114513520552663e-08
USB_SERIAL_TI,2.545707256267863e-06
XOR_BLOCKS,3.6351976073866506e-05
NF_CONNTRACK_MARK,3.5919575204341367e-06
MTD_PHYSMAP_OF,3.2888728941176394e-06
LIBERTAS_SPI,2.446471186359836e-08
SND_SOC_TEGRA,8.206026158961242e-08
USB_SERIAL_CYBERJACK,1.493158638288557e-06
FTTMR010_TIMER,5.597718920055207e-07
BTRFS_FS_POSIX_ACL,1.2603264631925803e-05
NF_CONNTRACK_SECMARK,1.438449684748764e-06
MTD_PHYSMAP_OF_VERSATILE,2.698788743346882e-06
LIBERTAS_DEBUG,5.930862153349826e-07
USB_SERIAL_XIRCOM,6.350016155283392e-07
BTRFS_FS_CHECK_INTEGRITY,6.505202256716041e-06
HOTPLUG_PCI_ACPI,1.2044077599730146e-05
IBM_ASM,1.4050668909903619e-05
NET_TEAM,6.18178966477403e-07
INPUT_TWL6040_VIBRA,2.477111130520341e-06
AD799X,5.453160353188898e-06
NET_TEAM_MODE_BROADCAST,2.06744883457078e-05
SERIAL_8250,1.0443278473905956e-05
TWL6040_CORE,9.8435512783771e-06
HOTPLUG_PCI_ACPI_IBM,1.5414140111270522e-05
PHANTOM,5.740161182482803e-05
NET_TEAM_MODE_ROUNDROBIN,1.8105987793377023e-06
INPUT_UINPUT,1.2136362231414303e-05
ASPEED_ADC,4.6033659108463143e-07
HOTPLUG_PCI_CPCI,1.0161679747455051e-05
INTEL_MID_PTI,8.514567924049204e-07
NET_TEAM_MODE_RANDOM,5.432119445924678e-06
HOTPLUG_PCI_CPCI_ZT5550,2.470407350851967e-06
SGI_IOC4,2.9417191646713906e-05
NET_TEAM_MODE_ACTIVEBACKUP,3.2947405618402135e-06
AT91_SAMA5D2_ADC,1.2895932132750432e-06
HOTPLUG_PCI_CPCI_GENERIC,9.85992506680568e-06
TIFM_CORE,1.968384063373944e-05
NET_TEAM_MODE_LOADBALANCE,7.252563193509113e-06
RTC_DRV_SNVS,2.7048545949039438e-06
AXP288_ADC,8.355000603715156e-06
HOTPLUG_PCI_SHPC,1.2967959698739624e-05
TIFM_7XX1,3.8847235574892725e-06
MACVLAN,1.117839770480091e-06
INPUT_PALMAS_PWRBUTTON,1.2999055418746446e-05
BCM_IPROC_ADC,1.5460516406563866e-06
ICS932S401,7.1764799447254785e-06
MACVTAP,4.937049454082754e-08
MFD_PALMAS,6.56214779474657e-05
ATMEL_SSC,9.01912539843138e-07
TAP,1.042287458003378e-06
INPUT_PCF50633_PMU,2.779883123774464e-06
RTC_DRV_MOXART,3.0047988281113055e-07
CC10001_ADC,1.0492625570522803e-05
ENCLOSURE_SERVICES,7.613482589231926e-06
IPVLAN,5.871022502715448e-06
CPCAP_ADC,2.984361028117916e-06
OF_DYNAMIC,8.202469618185767e-06
SGI_XP,1.8439303910051266e-05
IPVTAP,3.9645571322640516e-08
SERIAL_MAX3100,1.0944077360457359e-05
MFD_PCF50633,2.6765161056120696e-05
SND_SOC_AD1980,7.799445640006358e-08
RTC_DRV_MT6397,3.5611883094935667e-06
ENVELOPE_DETECTOR,2.781782230674516e-06
GTP,7.344287435234629e-07
INPUT_PCF8574,4.45355317251905e-06
SERIAL_MAX310X,8.337222634843336e-06
RTC_DRV_XGENE,3.957671139571894e-07
EXYNOS_ADC,4.549588544265146e-07
MACSEC,7.341100432629292e-07
INPUT_PWM_BEEPER,2.9928464984519207e-06
SND_EP93XX_SOC,6.550131284037038e-08
SGI_GRU,2.1039929733955613e-07
NETCONSOLE,2.613308841456463e-07
INPUT_GPIO_ROTARY_ENCODER,6.856929388321611e-06
RTC_DRV_R7301,2.623132852536846e-06
MXS_LRADC_ADC,3.367351048217086e-07
CS5535_MFGPT,2.3369431301045561e-07
NETCONSOLE_DYNAMIC,2.4853121507152984e-07
RTC_DRV_STM32,4.535932983048273e-07
FSL_MX25_ADC,5.489987334051676e-07
NETPOLL,6.002125567593491e-07
INPUT_DA9052_ONKEY,2.3170827193329563e-06
RTC_DRV_CPCAP,2.643506707053519e-06
HI8435,5.7014854471343265e-06
PCIE_DW,1.9584786260466817e-05
CS5535_CLOCK_EVENT_SRC,8.426299045455254e-08
NET_POLL_CONTROLLER,1.307538226725143e-06
RTC_DRV_HID_SENSOR_TIME,1.074569173725289e-06
HX711,1.697176961566729e-05
X86_NUMACHIP,4.920609569847442e-08
VIDEO_ADV7175,1.1088306662818173e-06
CRYPTO_DEV_ATMEL_TDES,5.030420959634906e-07
PCI_MMCONFIG,5.8666076959280586e-05
VIDEO_VPX3220,2.224074053452092e-06
CRYPTO_DEV_CCP,3.819776750823815e-06
X86_VSMP,0.0003453533104387804
WIZNET_W5100_SPI,9.645114116321983e-06
VIDEO_ZORAN_ZR36060,1.1585631212552648e-06
CRYPTO_DEV_CCP_DD,2.8165360408232727e-06
PARAVIRT,9.904735085598737e-06
VIDEO_ZORAN_BUZ,4.012173701317932e-07
DVB_FIREDTV,3.261455518290438e-07
CRYPTO_DEV_CCP_CRYPTO,1.5185926238615166e-05
X86_UV,2.0872897302556452e-05
DVB_FIREDTV_INPUT,1.2453294107655737e-06
VIDEO_SAA7185,3.946663046898798e-06
EFI,3.2221284484791025e-06
VIDEO_ZORAN_DC10,1.6785566514454847e-05
DVB_B2C2_FLEXCOP,1.1197030471871032e-06
CRYPTO_DEV_QAT,8.13134688531051e-06
VIDEO_SAA7110,2.6631170057631938e-06
DVB_BCM3510,2.3917715511599947e-06
CRYPTO_DEV_QAT_DH895xCC,7.526373470359612e-06
NET_VENDOR_XIRCOM,2.73345723022971e-06
VIDEO_ZORAN_LML33,1.257802039248844e-06
DVB_TUNER_ITD1000,8.048380983363839e-07
CRYPTO_DEV_QAT_C3XXX,2.8596205488637603e-06
X86_IO_APIC,0.0
PCMCIA_XIRC2PS,2.916808225112185e-07
VIDEO_BT819,1.282287054803611e-06
DVB_CX24120,5.911068551408453e-07
CRYPTO_DEV_QAT_C62X,1.9718054338780437e-06
X86_REBOOTFIXUPS,0.0
NET_VENDOR_SYNOPSYS,1.0154513440762625e-05
VIDEO_BT856,4.168815923585247e-06
DVB_TUNER_CX24113,2.655395338420761e-06
CRYPTO_DEV_QAT_DH895xCCVF,1.0083075652244468e-05
OF,1.128663244535103e-05
DWC_XLGMAC,2.8730344101827753e-06
VIDEO_ZORAN_LML33R10,1.3136805766116632e-07
SMS_SIANO_RC,1.7218333037361199e-06
CRYPTO_DEV_QAT_C3XXXVF,1.6070939251300055e-06
OF_EARLY_FLATTREE,1.2613585670114145e-06
DWC_XLGMAC_PCI,1.8778925342734033e-05
SMS_SIANO_DEBUGFS,1.1762932466087652e-07
VIDEO_ADV7170,2.247042145931396e-06
CRYPTO_DEV_QAT_C62XVF,3.975150549531565e-06
X86_INTEL_MID,3.3861217372742203e-07
FDDI,0.0002067686801763667
VIDEO_ZORAN_AVS6EYES,4.049234227160146e-07
MEDIA_ATTACH,1.8757630777990599e-06
CRYPTO_DEV_CPT,5.2088097466241726e-08
VIDEO_IR_I2C,8.321776486309935e-07
VIDEO_BT866,3.539292606217413e-06
X86_PLATFORM_DEVICES,4.8207396988100956e-05
CAVIUM_CPT,2.447674227544294e-07
PCI_GOANY,6.748296458109005e-08
DEFXX,5.13021912917695e-06
VIDEO_TLV320AIC23B,1.1783717041655427e-06
VIDEO_KS0127,2.373498113273682e-06
DEFXX_MMIO,1.3830596522260774e-06
I2C,1.0414738757440288e-06
VIDEO_IVTV,1.7912135649011452e-07
VIDEO_ADV7183,2.1002163565969146e-06
CRYPTO_DEV_NITROX,1.2833499244388572e-05
SKFP,6.869853708514272e-05
VIDEO_SAA717X,5.945709321585806e-07
HDMI,5.532281180078721e-05
DW_APB_TIMER,8.758015186135794e-07
CRYPTO_DEV_NITROX_CNN55XX,7.448082226570644e-06
SOCK_CGROUP_DATA,1.9404405708614754e-05
INET_SCTP_DIAG,1.0115176530702048e-05
XILLYBUS_OF,2.2643812099362677e-06
FB_RADEON_I2C,2.6538725008944413e-05
LEDS_WRAP,2.0514829570042898e-10
FB_TFT_UC1611,1.1734784241060454e-07
SECTION_MISMATCH_WARN_ONLY,7.92511346604504e-06
CGROUP_DEBUG,8.71963286327542e-06
RDS,6.49072472137686e-06
ACPI_I2C_OPREGION,1.042415775648437e-05
SSB_DRIVER_GPIO,9.164645823934586e-06
DVB_DYNAMIC_MINORS,4.400865390289978e-06
FB_RADEON_DEBUG,4.209602899173449e-06
FB_TFT_UC1701,1.2189050074080947e-06
DEBUG_FORCE_WEAK_PER_CPU,7.096835939444165e-06
RDS_RDMA,1.379642572209615e-05
I2C_BOARDINFO,8.432799655427036e-07
BCMA_HOST_PCI_POSSIBLE,7.0192919125653235e-06
DVB_DEMUX_SECTION_LOSS_LOG,2.1860906502168797e-06
FB_ATY128,1.4505404867903654e-05
FB_TFT_UPD161704,8.528304686698925e-07
MAGIC_SYSRQ,7.198917996290935e-06
DEBUG_KERNEL,1.9401882872519048e-07
CHECKPOINT_RESTORE,1.567153554686539e-05
I2C_COMPAT,6.6114748186868294e-06
BCMA_HOST_PCI,1.0273186858482122e-05
RC_MAP,6.439139083956569e-07
FB_ATY128_BACKLIGHT,4.415863005505509e-06
INFINIBAND_ADDR_TRANS,1.545502194583088e-05
FB_TFT_WATTEROTT,3.195735267238276e-06
RDS_TCP,8.394232536739797e-06
I2C_CHARDEV,5.342476464408845e-06
BCMA_DRIVER_PCI,4.358166498660375e-06
RC_DECODERS,3.463812383030734e-06
FB_ATY,1.4330225888715542e-05
FB_FLEX,7.920246139179741e-07
PROC_CHILDREN,9.357559697735065e-06
MAGIC_SYSRQ_SERIAL,6.44282735159793e-06
NAMESPACES,3.217688055952813e-06
RDS_DEBUG,3.1730640878111277e-06
I2C_MUX,8.793142808249066e-06
LIRC,4.1636670455813057e-07
FB_ATY_BACKLIGHT,9.267532510589946e-06
FB_TFT_FBTFT_DEVICE,2.8780630798344705e-07
PAGE_POISONING,7.631207171377898e-06
UTS_NS,4.921617405800201e-06
TIPC,3.785628298094043e-05
I2C_ARB_GPIO_CHALLENGE,2.9070785177284356e-06
IR_LIRC_CODEC,2.7426959699154566e-07
FB_ATY_CT,7.884106426357012e-06
LEDS_PCA9532,1.8791922360649376e-05
DEBUG_PAGEALLOC_ENABLE_DEFAULT,1.963580878256268e-06
IPC_NS,5.221018356837527e-06
TIPC_MEDIA_IB,5.288039363895918e-05
I2C_MUX_GPIO,1.2323694270778131e-05
IR_NEC_DECODER,1.0771748350389249e-07
FB_ATY_GENERIC_LCD,3.110053962806168e-06
LEDS_PCA9532_GPIO,5.843526825860004e-06
PAGE_POISONING_NO_SANITY,1.646123606680675e-05
USER_NS,5.531674810607749e-06
I2C_MUX_GPMUX,5.598993055419986e-06
BCMA_DRIVER_GMAC_CMN,1.1667735997424891e-05
IR_RC5_DECODER,5.244809243588683e-06
FB_ATY_GX,5.179421147320916e-06
LEDS_GPIO,1.2946675565001748e-05
INFINIBAND_IPOIB,1.7536813545487043e-05
PAGE_POISONING_ZERO,5.356262934367688e-06
PID_NS,2.085062263927663e-06
TIPC_MEDIA_UDP,1.4645980203790396e-05
BCMA_DEBUG,6.318469256771162e-06
IR_RC6_DECODER,4.103896094000413e-07
FB_S3,7.227243909753234e-06
LEDS_LP3944,9.042630579494561e-06
MULTIPLEXER,8.081656911019379e-06
DEBUG_PAGE_REF,1.3371797695041013e-05
NET_NS,1.0870815583986215e-05
ATM,1.1788802644480688e-05
I2C_MUX_LTC4306,6.31825184882076e-06
MFD_SUN4I_GPADC,4.721474491844504e-07
IR_JVC_DECODER,2.0405311319581977e-07
FB_S3_DDC,1.601123335985309e-05
LEDS_LP3952,1.0553830223454106e-05
WILC1000,5.229523197483527e-07
DEBUG_RODATA_TEST,8.161337025290937e-06
ATM_CLIP,1.9004466899849322e-05
I2C_MUX_PCA9541,1.258968845244588e-05
MFD_AS3711,1.3038430221923807e-05
IR_SONY_DECODER,4.2480810380885966e-07
FB_SAVAGE,4.423671228185775e-05
LEDS_LP55XX_COMMON,8.52888282321792e-06
WILC1000_SDIO,5.2341089441507077e-05
DEBUG_OBJECTS_SELFTEST,1.6647611019623734e-05
SCHED_AUTOGROUP,7.062003548011248e-06
ATM_CLIP_NO_ICMP,3.034067524209665e-07
I2C_MUX_PCA954x,2.8577559286984284e-06
MFD_AAT2870_CORE,1.0037040195992834e-05
IR_SANYO_DECODER,1.1227869873220609e-05
FB_SAVAGE_I2C,9.188441705960468e-06
WILC1000_SPI,4.915954352742342e-05
DEBUG_OBJECTS_FREE,7.532456527595669e-06
SYSFS_DEPRECATED,7.639882505037805e-06
ATM_LANE,2.6866490626209003e-06
I2C_MUX_PINCTRL,9.435782963995547e-06
MFD_ATMEL_FLEXCOM,6.236697443301248e-06
IR_SHARP_DECODER,2.0072446090271923e-06
FB_SAVAGE_ACCEL,2.0756792330229278e-05
LEDS_LP5521,1.0911902621297906e-05
WILC1000_HW_OOB_INTR,6.383155142534176e-07
DEBUG_OBJECTS_TIMERS,1.4262847195575003e-05
ATM_MPOA,1.5341276562555208e-06
MFD_ATMEL_HLCDC,7.1604032071963875e-06
IR_MCE_KBD_DECODER,1.9792208705691007e-07
FB_SIS_300,6.000501143286484e-06
LEDS_LP5523,1.0692234736026454e-05
MOST,4.074064409406936e-06
SYSFS,4.3325218556144094e-08
DEBUG_OBJECTS_WORK,4.81621882917905e-06
SYSFS_DEPRECATED_V2,3.7603758680206152e-06
ATM_BR2684,3.0449778550729472e-06
I2C_MUX_REG,1.2846079035000187e-05
MFD_BCM590XX,1.2763683396517678e-05
IR_XMP_DECODER,5.8272586992235e-06
FB_SIS_315,2.5575058515704372e-05
LEDS_LP5562,1.3246057169224085e-05
MOSTCORE,5.490200288879029e-06
DEBUG_OBJECTS_RCU_HEAD,5.8142117726614905e-06
RELAY,1.7799404390055808e-05
ATM_BR2684_IPFILTER,5.144382102281807e-06
I2C_DEMUX_PINCTRL,4.0970765635258515e-06
RC_DEVICES,3.793220567785714e-06
FB_VIA_DIRECT_PROCFS,1.8175170279064813e-06
LEDS_LP8501,6.333892578457493e-06
AIM_CDEV,4.152183101218274e-06
DEBUG_OBJECTS_PERCPU_COUNTER,7.034259762817507e-06
SCSI_QLOGIC_FAS,0.0
PINCTRL_SINGLE,8.26775311462073e-06
GPIO_MAX732X_IRQ,6.642813113172042e-06
USB_SERIAL_OPTION,4.4586017431271593e-07
SCSI_QLOGIC_1280,1.4811240357934674e-06
USB_SERIAL_OMNINET,2.642462859170702e-06
PINCTRL_SX150X,3.060665127857484e-05
USB_SERIAL_OPTICON,7.688213500666547e-07
SCSI_QLA_FC,9.36046566771843e-07
GPIO_PCA953X,4.346605963476641e-06
USB_SERIAL_XSENS_MT,1.557907648119936e-05
GPIO_PCA953X_IRQ,6.084328192583747e-06
USB_SERIAL_WISHBONE,2.3317334591319604e-07
BTREE,4.786840548105786e-07
TCM_QLA2XXX,2.760552061242421e-07
GPIO_PCF857X,4.905796865819885e-06
USB_SERIAL_SSU100,2.2821258949520434e-05
TCM_QLA2XXX_DEBUG,1.2054521427639096e-08
GPIO_SX150X,1.5218622702254005e-06
USB_SERIAL_QT2,1.402613833530556e-06
SCSI_QLA_ISCSI,3.0211197651805533e-06
GPIO_TPIC2810,4.093227432103402e-06
USB_SERIAL_UPD78F0730,3.6175628825615525e-06
QEDI,3.305804224069647e-08
GPIO_TS4900,6.236290259306115e-07
USB_SERIAL_DEBUG,2.0824662692820442e-07
USB_EMI62,4.228700889766986e-06
UIO,5.346307361782037e-06
QED,4.0714176692347013e-07
GPIO_ADP5520,8.645241753868226e-06
USB_EMI26,7.08223989617797e-06
QED_LL2,3.786012290032841e-07
USB_ADUTUX,1.870417596199012e-06
QED_ISCSI,5.2040309258062336e-08
USB_SEVSEG,5.732053311980772e-06
QEDF,9.69155126229942e-06
PINCTRL_MAX77620,9.543321593217353e-07
GPIO_ARIZONA,5.80880715231184e-06
USB_RIO500,2.863650629065936e-06
QED_FCOE,9.220272822568987e-08
MFD_MAX77620,6.070870825072119e-06
USB_LEGOTOWER,1.7109505814053513e-05
SCSI_LPFC,1.112740859173266e-06
PINCTRL_PALMAS,6.246481059075425e-07
USB_LCD,4.9369631281357645e-06
SCSI_LPFC_DEBUG_FS,1.7222158457124813e-06
GPIO_CRYSTAL_COVE,3.765079335820558e-06
USB_CYPRESS_CY7C63,3.7873434269111693e-06
USB_IRDA,2.4320982909076482e-06
HP_ILO,1.0763446777895074e-05
LOGITECH_FF,5.361580564326404e-06
SECURITY_LOADPIN,1.7405407145797926e-06
CRYPTO_DEV_CAVIUM_ZIP,1.2042820269810337e-07
SIGMATEL_FIR,9.160833132530478e-07
QCOM_COINCELL,9.715039290161109e-07
LOGIRUMBLEPAD2_FF,1.2533617547943258e-05
SECURITY_LOADPIN_ENABLED,3.163783870041e-07
CRYPTO_DEV_QCE,3.321125413763e-07
HOTPLUG_CPU,8.763772951054591e-06
NSC_FIR,3.894719545266827e-05
MFD_SPMI_PMIC,3.8695709038792806e-07
LOGIG940_FF,9.769432862925832e-06
SECURITY_YAMA,7.068789413732851e-06
BOOTPARAM_HOTPLUG_CPU0,1.1660720765701594e-05
WINBOND_FIR,1.3781120719214822e-05
SGI_GRU_DEBUG,9.716854646347257e-06
LOGIWHEELS_FF,8.802576143911381e-06
INTEGRITY,3.791582494544519e-06
DEBUG_HOTPLUG_CPU0,1.1873459305221745e-05
TOSHIBA_FIR,0.0
APDS9802ALS,7.204945631701347e-06
HID_MAGICMOUSE,5.649171679735367e-05
INTEGRITY_SIGNATURE,2.68454904815009e-06
COMPAT_VDSO,7.338570601556257e-06
ISL29003,8.528177505931925e-06
HID_MAYFLASH,8.991408466400581e-06
CRYPTO_DEV_IMGTEC_HASH,2.4760943439086017e-07
SIGNATURE,2.2174476210696346e-06
COMPAT_32,2.137080104342556e-06
SMC_IRCC_FIR,5.479966163942033e-06
ISL29020,8.394602221785684e-06
HID_MICROSOFT,1.9346816253791403e-05
INTEGRITY_ASYMMETRIC_KEYS,4.053273295584485e-06
LEGACY_VSYSCALL_EMULATE,0.0
ALI_FIR,3.6848334025896693e-06
SENSORS_TSL2550,2.385806822158587e-05
SND_SOC_TEGRA_RT5640,2.41893853445254e-07
HID_MONTEREY,4.389063713433488e-06
INTEGRITY_TRUSTED_KEYRING,6.070382053331165e-06
VLSI_FIR,2.669002942795625e-05
SENSORS_BH1770,2.0213122254097323e-05
SND_SOC_TEGRA_WM8753,4.532236000288301e-08
HID_MULTITOUCH,9.143987714033206e-06
INTEGRITY_AUDIT,3.35619191171228e-05
CRYPTO_DEV_MEDIATEK,3.060285358050274e-07
SENSORS_APDS990X,6.0727734350066534e-06
SND_SOC_TEGRA_WM8903,1.523286669110592e-07
HID_NTI,5.083872625645756e-06
IMA,6.895637263745705e-06
CRYPTO_DEV_CHELSIO,2.660217575675481e-07
CMDLINE_BOOL,5.126143326384248e-06
HMC6352,4.706513984376891e-06
SND_SOC_WM8903,3.4298757705014757e-06
HID_NTRIG,1.0351245650156854e-05
DMA_SA11X0,5.509519589421319e-07
CRYPTO_DEV_VIRTIO,5.352720351514784e-06
VIA_FIR,4.6068483615066254e-05
DS1682,2.0086592664803244e-05
HID_ORTEK,7.261524024576531e-06
CMDLINE_OVERRIDE,1.0009058195115212e-05
HID_PANTHERLORD,6.717498083369891e-06
IMA_LSM_RULES,6.50917857856272e-08
LIVEPATCH,2.6372518725446017e-05
MCS_FIR,5.2496168811251434e-06
SND_SOC_TEGRA_TRIMSLICE,1.1852493145965148e-07
PANTHERLORD_FF,3.1081593030207845e-06
IMA_NG_TEMPLATE,1.61692904674542e-05
CRYPTO_DEV_SAFEXCEL,7.856796494363307e-07
USE_PERCPU_NUMA_NODE_ID,2.690562048355102e-06
BT,3.780615823624665e-05
TI_DAC7512,5.4427729107011036e-06
SND_SOC_TEGRA_ALC5632,8.785152209193648e-08
HID_PENMOUNT,3.145113775528297e-06
PKCS7_TEST_KEY,1.3910555677472815e-06
